product_id,line_id,weight,length,thickness,temperature,vibration,humidity,shift,is_defect
PRD-016,Line Beta,53.263,17.124,15.078,42.729,2.378,54.413,3,0
PRD-008,Line Alpha,25.822,93.091,14.384,44.065,5.383,62.349,1,0
PRD-007,Line Beta,46.083,94.747,15.875,81.576,3.952,31.128,2,0
PRD-013,Line Alpha,47.904,70.05,11.099,33.03,6.364,34.051,1,0
PRD-015,Line Alpha,54.229,88.987,6.384,81.763,3.884,64.479,1,0
PRD-008,Line Beta,34.484,61.841,17.368,55.594,4.194,44.097,2,0
PRD-003,Line Beta,13.263,20.213,15.661,78.487,1.936,35.495,1,0
PRD-009,Line Gamma,30.837,17.105,14.485,77.568,0.56,83.806,3,1
PRD-001,Line Alpha,23.61,99.534,6.887,92.527,4.806,49.666,2,0
PRD-015,Line Beta,22.038,46.725,10.33,66.77,4.416,20.514,3,0
PRD-012,Line Gamma,41.778,78.95,6.776,28.108,0.928,89.185,3,0
PRD-009,Line Beta,42.182,114.98,12.423,34.127,3.966,36.821,1,0
PRD-020,Line Beta,42.384,86.479,13.541,69.155,7.183,38.16,2,0
PRD-002,Line Gamma,44.571,75.064,5.039,74.491,1.99,57.424,2,0
PRD-012,Line Gamma,25.809,32.849,12.522,61.869,2.468,52.955,3,0
PRD-018,Line Alpha,55.558,109.457,12.471,36.669,1.996,81.0,2,0
PRD-011,Line Beta,23.986,45.875,15.619,55.29,6.305,60.85,3,0
PRD-007,Line Gamma,17.512,86.473,10.477,50.983,6.335,30.554,1,0
PRD-019,Line Beta,18.588,105.551,4.886,26.061,2.729,89.065,2,0
PRD-001,Line Beta,24.582,94.925,4.698,77.336,3.78,73.45,1,1
PRD-014,Line Gamma,31.753,60.048,9.638,20.35,4.076,71.146,1,0
PRD-017,Line Alpha,12.824,15.433,13.738,36.97,6.376,41.846,1,0
PRD-019,Line Beta,19.683,101.504,6.771,41.812,5.376,61.746,2,0
PRD-005,Line Beta,57.822,66.469,14.002,32.366,6.576,76.841,1,0
PRD-005,Line Alpha,45.768,76.918,4.704,47.494,4.859,22.615,3,0
PRD-018,Line Gamma,14.235,119.441,12.592,69.018,0.632,68.282,2,0
PRD-004,Line Gamma,23.626,88.696,5.288,71.431,0.562,49.461,1,0
PRD-009,Line Gamma,39.859,29.402,15.29,27.869,5.316,28.241,1,0
PRD-016,Line Alpha,40.014,96.686,15.304,92.984,2.898,48.683,1,1
PRD-016,Line Alpha,43.657,65.47,5.752,20.956,1.096,27.73,3,0
PRD-005,Line Alpha,47.858,22.88,13.577,87.858,4.817,51.973,2,1
PRD-002,Line Alpha,49.406,106.785,15.636,47.016,5.034,49.82,1,0
PRD-002,Line Alpha,51.192,84.652,4.728,46.815,3.433,63.526,3,1
PRD-011,Line Alpha,17.236,57.026,9.305,82.678,5.122,53.477,2,0
PRD-006,Line Alpha,18.096,91.273,17.705,83.326,1.195,83.786,2,0
PRD-015,Line Alpha,40.121,96.812,11.782,84.693,6.396,70.91,1,0
PRD-016,Line Alpha,52.829,61.272,3.013,69.123,0.583,80.783,3,0
PRD-019,Line Gamma,37.991,117.679,12.718,45.373,4.005,69.041,1,0
PRD-008,Line Beta,27.904,86.011,8.158,82.927,4.241,89.145,1,1
PRD-006,Line Gamma,51.047,104.446,15.911,25.615,3.794,36.862,2,1
PRD-008,Line Gamma,41.593,57.344,5.76,54.432,5.868,51.367,2,0
PRD-004,Line Beta,46.281,16.866,8.455,22.687,4.179,77.814,3,0
PRD-010,Line Gamma,37.867,83.733,9.299,45.564,6.03,77.161,2,0
PRD-020,Line Gamma,33.764,84.003,13.455,28.552,5.587,35.522,2,0
PRD-010,Line Gamma,36.011,88.72,2.732,32.312,1.441,70.18,3,0
PRD-009,Line Gamma,21.012,27.678,15.635,36.169,6.025,33.341,2,0
PRD-014,Line Alpha,54.625,102.934,11.421,77.911,3.518,66.092,3,1
PRD-016,Line Alpha,36.397,20.1,16.965,82.911,3.736,55.583,1,0
PRD-006,Line Gamma,49.501,25.873,12.52,65.462,2.656,81.697,2,0
PRD-008,Line Beta,30.302,51.0,6.707,80.36,1.426,62.177,3,0
PRD-018,Line Beta,44.746,113.229,12.121,35.067,4.682,40.341,2,0
PRD-005,Line Gamma,41.904,115.624,10.062,72.073,2.66,28.078,2,0
PRD-019,Line Gamma,55.363,89.563,12.788,87.04,4.077,81.423,2,0
PRD-017,Line Alpha,13.163,30.259,12.724,34.993,5.526,31.265,2,0
PRD-005,Line Alpha,43.767,45.99,14.058,22.423,5.954,27.174,3,0
PRD-008,Line Gamma,41.767,55.833,10.175,79.763,5.164,68.506,1,0
PRD-013,Line Beta,56.008,117.461,7.002,61.409,0.587,37.594,3,0
PRD-015,Line Alpha,53.928,88.986,12.362,76.633,4.162,62.237,3,0
PRD-010,Line Beta,20.162,86.679,4.992,33.035,3.943,46.404,2,0
PRD-009,Line Alpha,19.403,103.831,2.09,54.975,6.781,22.796,2,0
PRD-020,Line Gamma,25.853,97.94,10.803,25.466,5.241,56.778,1,0
PRD-017,Line Alpha,31.133,71.389,3.471,36.59,1.929,43.232,2,0
PRD-020,Line Gamma,33.843,73.94,14.034,68.698,1.269,44.221,1,0
PRD-020,Line Gamma,23.216,19.187,16.171,48.603,5.835,27.936,2,0
PRD-010,Line Alpha,53.921,101.321,7.999,80.211,3.485,23.07,3,1
PRD-017,Line Alpha,55.618,32.576,17.3,60.348,0.549,24.583,3,0
PRD-007,Line Gamma,31.514,25.912,10.604,72.706,7.041,74.264,3,0
PRD-003,Line Gamma,43.558,17.494,13.47,22.841,0.991,32.459,2,0
PRD-019,Line Alpha,53.905,57.801,9.218,50.334,2.62,47.265,1,0
PRD-020,Line Alpha,46.774,76.489,13.214,25.444,6.718,27.429,3,0
PRD-003,Line Beta,47.203,60.956,8.322,69.554,3.676,57.343,1,0
PRD-018,Line Beta,56.166,30.128,12.837,88.563,5.827,71.053,2,0
PRD-001,Line Gamma,52.239,29.844,2.668,62.954,3.14,58.327,1,1
PRD-012,Line Alpha,30.982,82.823,10.201,32.072,1.979,78.432,1,0
PRD-019,Line Alpha,51.164,112.899,17.909,54.595,4.183,40.346,1,0
PRD-007,Line Gamma,38.707,114.912,7.714,70.347,2.071,39.96,1,0
PRD-011,Line Beta,32.73,79.716,6.891,63.813,4.289,45.515,2,0
PRD-006,Line Alpha,26.408,97.494,13.395,68.063,2.354,45.164,3,0
PRD-016,Line Beta,32.486,96.351,9.792,28.162,4.825,25.738,2,0
PRD-005,Line Gamma,21.036,92.022,12.026,74.557,6.477,79.471,3,1
PRD-019,Line Gamma,30.636,76.954,16.501,61.37,4.141,89.911,2,0
PRD-005,Line Beta,30.055,108.601,11.434,84.287,1.397,55.079,1,0
PRD-017,Line Alpha,42.483,104.038,14.905,66.053,1.611,55.99,2,0
PRD-019,Line Gamma,42.333,116.612,13.775,56.263,2.904,35.317,2,0
PRD-009,Line Beta,22.765,85.201,10.286,79.36,3.1,84.253,1,1
PRD-011,Line Alpha,44.372,69.744,15.274,82.615,2.264,58.105,1,0
PRD-013,Line Beta,39.033,109.314,3.245,38.869,7.017,35.603,2,0
PRD-012,Line Beta,48.462,108.153,2.106,86.153,3.447,36.099,3,1
PRD-007,Line Alpha,20.598,53.033,13.477,28.875,2.043,76.782,3,0
PRD-016,Line Beta,21.692,31.931,15.334,21.683,0.789,60.144,1,0
PRD-017,Line Alpha,52.977,30.421,4.661,89.184,3.961,48.382,3,1
PRD-010,Line Alpha,21.963,78.685,9.543,56.125,1.97,48.754,1,0
PRD-006,Line Gamma,42.344,42.775,13.587,45.7,3.538,61.342,1,0
PRD-005,Line Alpha,12.762,69.885,16.549,71.328,6.038,62.386,1,0
PRD-020,Line Gamma,13.796,97.306,10.053,28.814,3.731,29.123,3,0
PRD-001,Line Gamma,41.865,69.815,7.926,23.258,4.05,36.064,2,0
PRD-013,Line Beta,39.096,92.846,14.185,72.253,1.155,29.372,2,0
PRD-003,Line Beta,39.521,72.092,6.125,20.41,5.482,20.498,3,0
PRD-001,Line Beta,42.109,87.216,7.054,47.17,1.537,65.61,2,0
PRD-018,Line Beta,37.975,79.247,17.869,49.809,1.865,58.647,3,0
PRD-012,Line Gamma,37.526,41.647,6.906,45.827,5.227,71.505,3,1
PRD-008,Line Beta,48.023,114.671,3.604,58.126,5.767,76.06,3,0
PRD-002,Line Alpha,29.899,81.767,14.87,81.744,3.66,62.017,1,1
PRD-008,Line Beta,15.682,18.964,8.149,93.834,4.614,56.47,3,0
PRD-002,Line Alpha,41.453,61.092,5.227,69.266,5.886,40.02,1,0
PRD-017,Line Gamma,44.129,79.595,12.784,46.98,4.889,88.295,1,0
PRD-013,Line Beta,42.804,57.572,5.205,21.152,5.214,84.342,3,0
PRD-018,Line Gamma,28.012,116.145,6.424,65.477,1.803,85.08,3,1
PRD-006,Line Beta,35.287,73.656,10.051,45.497,1.284,55.93,2,0
PRD-019,Line Beta,43.933,116.436,11.011,77.748,5.575,87.287,2,0
PRD-019,Line Alpha,34.171,42.071,8.123,79.149,1.977,69.082,2,0
PRD-012,Line Gamma,36.64,88.586,6.214,41.547,3.173,72.415,2,1
PRD-006,Line Beta,26.438,37.949,11.179,33.709,5.499,85.118,1,0
PRD-007,Line Alpha,45.83,106.638,5.308,35.207,2.173,63.302,1,0
PRD-004,Line Alpha,43.087,84.66,11.821,77.318,4.128,22.958,2,0
PRD-011,Line Beta,53.314,107.504,11.192,40.605,1.725,73.498,3,0
PRD-008,Line Gamma,17.899,70.202,8.771,90.474,0.718,44.31,3,0
PRD-015,Line Alpha,44.119,63.307,13.027,20.886,1.912,60.671,2,0
PRD-009,Line Alpha,37.234,39.9,9.542,65.981,2.952,54.914,1,0
PRD-012,Line Beta,51.299,44.361,4.878,29.835,4.358,36.0,1,0
PRD-008,Line Gamma,31.882,54.993,4.333,91.936,1.502,76.397,1,1
PRD-005,Line Gamma,35.782,90.659,14.565,42.503,4.266,59.748,2,0
PRD-006,Line Alpha,21.911,41.7,15.424,27.223,5.489,38.184,2,0
PRD-009,Line Beta,12.912,27.73,15.878,92.234,1.833,60.313,3,0
PRD-010,Line Beta,26.954,68.597,14.396,53.52,1.025,62.956,2,0
PRD-005,Line Alpha,41.467,112.5,8.749,65.923,3.212,83.495,1,0
PRD-008,Line Beta,26.576,45.592,6.28,68.348,2.317,51.143,2,0
PRD-017,Line Beta,31.043,34.308,2.37,74.583,4.936,85.831,3,0
PRD-007,Line Alpha,30.264,25.033,16.989,55.489,0.861,73.965,3,0
PRD-003,Line Alpha,24.073,31.304,12.477,86.41,2.573,37.318,2,0
PRD-005,Line Alpha,36.23,32.914,2.562,46.763,6.632,80.497,2,0
PRD-018,Line Beta,37.233,29.187,17.176,60.447,4.459,51.958,3,0
PRD-019,Line Beta,36.079,82.15,6.955,46.038,4.116,76.33,2,0
PRD-014,Line Beta,19.163,16.108,10.373,76.872,1.413,40.073,3,1
PRD-016,Line Beta,25.782,95.416,14.767,64.775,5.838,58.375,1,0
PRD-018,Line Beta,30.159,32.143,13.794,49.229,3.035,38.409,2,0
PRD-017,Line Gamma,49.148,86.887,6.555,75.72,5.919,48.903,1,1
PRD-010,Line Alpha,41.297,79.862,6.354,66.707,1.758,21.358,1,0
PRD-001,Line Alpha,56.727,44.622,4.001,52.881,0.555,26.314,1,0
PRD-011,Line Beta,26.333,98.944,17.967,54.776,5.803,43.117,1,0
PRD-013,Line Alpha,36.987,34.068,16.331,38.756,3.057,20.883,3,0
PRD-015,Line Alpha,45.93,18.519,9.373,77.825,3.992,88.748,2,0
PRD-010,Line Beta,19.296,91.465,13.916,61.218,1.318,53.686,2,0
PRD-002,Line Gamma,22.018,26.857,12.127,44.339,1.621,39.327,1,0
PRD-008,Line Alpha,56.566,76.013,13.052,71.63,1.538,73.956,1,1
PRD-003,Line Gamma,40.458,112.739,17.952,66.885,0.9,65.12,3,0
PRD-004,Line Alpha,34.441,48.258,10.934,68.348,2.827,82.426,3,0
PRD-013,Line Beta,45.322,41.323,2.632,72.997,4.245,57.991,2,1
PRD-006,Line Gamma,27.993,91.902,6.405,82.351,6.627,58.816,1,0
PRD-015,Line Beta,49.693,71.869,9.265,78.194,3.89,71.356,1,0
PRD-012,Line Gamma,22.984,90.705,12.533,60.422,3.096,56.685,2,0
PRD-005,Line Gamma,25.024,58.029,7.152,27.219,4.915,23.064,1,0
PRD-002,Line Alpha,16.925,35.12,2.509,68.131,3.104,54.294,3,0
PRD-009,Line Alpha,28.852,78.625,3.134,89.766,1.899,54.398,1,1
PRD-002,Line Beta,37.669,113.516,8.655,47.68,5.247,77.655,2,0
PRD-003,Line Beta,15.585,37.67,10.312,27.592,2.048,46.973,1,0
PRD-008,Line Gamma,40.765,33.784,13.987,51.139,1.207,64.704,2,0
PRD-014,Line Alpha,19.673,33.942,8.425,45.313,1.56,89.89,2,0
PRD-011,Line Gamma,57.607,49.089,7.948,77.314,3.385,70.811,3,1
PRD-018,Line Alpha,29.253,72.775,13.913,47.001,3.531,87.188,1,0
PRD-010,Line Gamma,12.75,29.184,16.245,20.493,7.095,35.038,2,1
PRD-009,Line Gamma,35.518,74.92,11.146,27.072,3.584,30.927,2,0
PRD-019,Line Alpha,22.718,100.163,3.47,49.985,6.65,71.399,3,0
PRD-016,Line Alpha,34.461,109.398,13.246,81.464,1.139,64.958,1,0
PRD-019,Line Beta,15.61,20.872,14.334,46.095,5.975,49.157,1,0
PRD-008,Line Gamma,42.028,78.242,2.183,78.306,3.063,41.335,1,1
PRD-019,Line Alpha,27.034,88.266,4.451,70.523,7.182,87.973,3,0
PRD-003,Line Alpha,31.869,97.569,4.368,45.213,3.688,72.172,3,0
PRD-003,Line Beta,35.084,96.252,4.086,30.115,4.247,54.15,3,0
PRD-018,Line Gamma,57.866,70.046,5.877,39.969,3.381,67.932,3,1
PRD-014,Line Beta,28.802,35.001,7.512,69.156,5.657,31.848,2,0
PRD-015,Line Gamma,18.708,19.712,15.091,34.976,3.005,73.041,1,0
PRD-002,Line Alpha,55.651,112.307,15.9,81.51,0.592,68.566,1,1
PRD-016,Line Alpha,27.266,92.701,5.39,60.982,5.527,58.416,3,0
PRD-005,Line Gamma,44.143,16.931,11.328,69.765,0.791,31.922,2,0
PRD-020,Line Beta,14.442,83.75,2.133,49.148,2.318,79.646,3,0
PRD-004,Line Alpha,25.455,107.757,8.184,93.484,3.907,69.678,2,1
PRD-020,Line Gamma,16.049,35.882,17.469,62.052,5.274,22.783,3,0
PRD-016,Line Beta,46.242,16.929,12.949,46.653,2.526,89.72,3,0
PRD-002,Line Gamma,23.853,55.653,17.999,94.277,6.826,86.438,1,1
PRD-013,Line Gamma,18.314,91.638,10.331,70.85,6.347,68.057,2,0
PRD-005,Line Beta,56.645,110.522,7.269,60.668,1.885,29.7,3,0
PRD-007,Line Alpha,26.214,89.039,10.381,30.144,7.171,88.304,1,0
PRD-019,Line Alpha,26.605,73.521,17.178,28.879,2.628,81.575,3,1
PRD-011,Line Beta,56.215,46.852,13.93,81.627,4.767,71.684,1,0
PRD-004,Line Alpha,20.498,95.057,11.792,40.015,4.299,36.164,1,0
PRD-001,Line Beta,15.656,96.882,4.145,83.46,3.641,65.47,1,0
PRD-016,Line Beta,18.326,35.292,2.516,77.34,0.601,38.89,2,1
PRD-007,Line Alpha,15.042,112.346,17.77,85.035,3.783,42.743,2,0
PRD-014,Line Beta,47.706,78.833,15.189,74.015,3.141,85.74,3,0
PRD-017,Line Gamma,52.286,97.627,10.33,53.871,6.041,22.969,1,0
PRD-013,Line Gamma,13.806,55.677,14.243,92.194,1.772,50.769,2,0
PRD-010,Line Beta,19.658,45.914,16.705,71.746,6.555,52.451,3,0
PRD-017,Line Alpha,20.269,76.472,16.309,60.981,3.134,42.642,1,0
PRD-019,Line Gamma,53.207,107.668,3.443,44.306,4.845,69.803,1,0
PRD-004,Line Alpha,17.252,62.187,7.807,59.286,3.073,75.375,3,0
PRD-006,Line Beta,37.316,19.61,4.734,45.139,6.338,80.387,1,0
PRD-006,Line Gamma,14.36,47.347,13.683,92.072,2.435,32.649,1,0
PRD-001,Line Gamma,47.208,16.282,9.962,57.398,5.91,62.559,2,0
PRD-019,Line Gamma,33.883,58.066,3.27,65.008,2.14,58.314,3,0
PRD-007,Line Alpha,20.503,20.782,7.584,30.903,0.717,60.466,3,0
PRD-003,Line Alpha,17.009,119.342,4.581,41.329,4.928,68.989,3,0
PRD-006,Line Beta,46.469,52.82,2.573,77.638,2.663,82.827,1,0
PRD-018,Line Alpha,25.47,29.127,13.114,40.581,4.031,56.725,3,0
PRD-002,Line Alpha,38.283,117.832,10.463,26.575,5.351,62.334,3,0
PRD-020,Line Beta,23.944,75.39,11.972,89.533,4.616,54.748,3,0
PRD-016,Line Alpha,52.649,39.436,6.648,34.517,1.292,52.542,1,0
PRD-007,Line Gamma,57.953,58.474,7.341,62.031,4.771,20.791,1,0
PRD-009,Line Alpha,26.158,68.202,7.183,20.46,5.095,43.895,3,0
PRD-001,Line Alpha,20.925,102.552,16.756,55.933,3.679,22.489,1,0
PRD-015,Line Gamma,53.213,63.559,15.027,89.584,0.875,56.475,3,0
PRD-011,Line Gamma,36.651,36.868,12.968,79.965,6.45,44.752,1,1
PRD-001,Line Beta,57.246,80.784,15.478,62.824,3.11,61.663,2,0
PRD-011,Line Gamma,13.455,58.456,9.953,37.823,3.528,86.551,1,0
PRD-006,Line Alpha,29.214,18.926,5.234,26.945,3.89,75.932,3,0
PRD-011,Line Beta,45.692,69.981,14.409,30.747,6.341,77.55,3,0
PRD-005,Line Alpha,45.33,63.234,13.419,59.176,0.528,85.264,3,0
PRD-003,Line Beta,33.476,19.845,10.329,69.424,2.594,60.429,2,0
PRD-007,Line Beta,21.226,45.09,10.516,77.959,4.997,39.086,1,0
PRD-001,Line Gamma,37.743,25.749,10.68,61.202,2.316,86.029,2,0
PRD-006,Line Alpha,26.323,108.686,10.649,23.804,0.694,83.23,1,0
PRD-002,Line Alpha,31.617,33.793,11.538,64.457,6.102,68.956,3,0
PRD-011,Line Alpha,44.793,85.441,10.536,93.026,5.563,52.599,1,1
PRD-015,Line Alpha,32.957,86.87,13.363,54.905,2.052,35.666,3,0
PRD-012,Line Beta,20.434,111.313,7.285,84.559,2.676,54.125,1,0
PRD-012,Line Beta,33.217,32.934,14.287,65.333,1.354,27.205,3,0
PRD-011,Line Gamma,41.875,98.205,10.524,50.061,3.27,63.461,3,0
PRD-016,Line Beta,15.039,36.865,13.105,52.336,7.067,59.705,2,0
PRD-008,Line Alpha,42.48,23.179,16.894,63.064,3.76,61.451,2,0
PRD-004,Line Beta,20.104,115.368,3.114,28.156,5.954,73.994,2,0
PRD-002,Line Alpha,22.01,29.586,11.292,76.624,5.926,72.995,3,1
PRD-018,Line Beta,29.939,75.683,5.131,71.114,2.621,59.919,3,0
PRD-014,Line Gamma,57.199,51.148,3.429,20.609,7.109,48.294,1,0
PRD-002,Line Beta,53.449,116.629,2.013,62.002,7.057,27.679,2,0
PRD-008,Line Beta,44.302,56.398,7.09,48.709,3.056,58.158,3,0
PRD-005,Line Alpha,37.549,103.549,7.765,51.293,2.433,81.091,1,0
PRD-003,Line Gamma,12.723,90.741,9.787,52.755,7.134,25.926,3,0
PRD-015,Line Gamma,39.804,59.699,4.877,58.206,4.199,51.503,2,0
PRD-014,Line Gamma,12.342,67.306,13.695,73.41,2.304,84.86,3,0
PRD-002,Line Gamma,34.23,53.701,11.284,92.13,1.036,71.113,3,0
PRD-009,Line Beta,35.78,69.952,11.761,38.392,4.725,66.462,3,0
PRD-018,Line Gamma,26.375,20.541,7.497,78.39,3.641,55.886,2,0
PRD-011,Line Beta,28.234,117.665,6.714,32.563,5.157,61.835,2,0
PRD-019,Line Beta,14.825,64.682,4.705,23.871,7.135,76.623,3,1
PRD-016,Line Alpha,17.834,23.071,14.54,38.904,4.626,39.265,2,1
PRD-004,Line Gamma,20.032,77.136,4.418,53.499,5.913,38.288,3,0
PRD-006,Line Gamma,51.653,50.999,3.35,30.88,6.757,30.791,2,0
PRD-014,Line Beta,22.946,61.219,12.201,35.814,5.42,44.155,3,0
PRD-004,Line Alpha,19.71,56.868,6.822,75.961,5.541,57.276,2,0
PRD-013,Line Beta,24.081,70.696,8.956,41.659,5.842,46.74,2,0
PRD-002,Line Alpha,54.215,81.93,17.299,52.384,6.651,80.085,2,0
PRD-004,Line Beta,42.1,56.071,14.37,76.182,5.42,61.211,1,0
PRD-006,Line Beta,37.19,85.644,15.307,20.897,1.155,27.274,2,0
PRD-010,Line Beta,20.882,17.489,3.471,90.388,4.899,78.482,3,1
PRD-004,Line Alpha,51.396,28.64,12.502,87.492,4.293,87.702,1,0
PRD-009,Line Beta,33.48,113.299,12.22,89.202,2.352,49.889,3,0
PRD-011,Line Beta,19.45,22.77,14.434,48.71,2.729,24.204,2,0
PRD-003,Line Beta,57.053,36.07,8.282,68.411,1.226,57.844,2,0
PRD-004,Line Beta,44.908,25.845,3.167,62.851,2.179,51.212,2,1
PRD-001,Line Alpha,42.572,42.976,13.201,87.846,4.35,56.077,2,0
PRD-013,Line Gamma,47.923,97.465,10.642,20.248,6.893,77.258,2,1
PRD-018,Line Beta,27.338,46.797,2.883,94.776,4.835,45.575,2,1
PRD-015,Line Beta,41.798,33.545,2.629,48.812,1.78,68.712,1,0
PRD-012,Line Beta,15.904,81.443,13.765,30.496,1.794,70.382,3,0
PRD-013,Line Alpha,48.466,82.558,9.995,92.372,5.939,87.66,1,1
PRD-002,Line Beta,48.238,19.496,3.891,80.533,4.971,52.086,3,0
PRD-018,Line Alpha,46.088,39.463,3.153,75.159,3.776,21.334,3,1
PRD-005,Line Alpha,19.923,20.246,6.917,79.527,3.556,31.948,3,1
PRD-004,Line Alpha,34.869,98.913,5.529,80.334,3.356,76.806,3,0
PRD-011,Line Alpha,56.889,75.477,4.197,82.732,5.814,73.496,3,1
PRD-003,Line Alpha,24.599,94.543,4.689,47.745,1.606,37.055,3,1
PRD-004,Line Gamma,40.172,96.654,2.25,56.523,0.543,32.559,1,0
PRD-019,Line Beta,31.146,99.778,14.361,71.927,1.881,64.788,3,0
PRD-008,Line Alpha,40.085,18.95,4.88,57.492,6.867,63.903,2,0
PRD-001,Line Gamma,22.839,27.338,10.483,27.176,2.925,73.279,3,0
PRD-015,Line Gamma,42.329,44.025,5.1,79.746,5.091,87.8,2,0
PRD-006,Line Gamma,54.443,20.673,7.827,35.719,2.184,63.177,2,1
PRD-002,Line Gamma,20.091,97.477,9.761,28.705,6.497,70.498,3,0
PRD-014,Line Alpha,46.366,109.329,5.681,28.26,2.026,36.598,2,0
PRD-013,Line Alpha,15.382,76.435,2.869,52.69,1.948,62.66,1,0
PRD-005,Line Beta,45.112,81.362,17.609,35.166,1.352,68.455,1,0
PRD-004,Line Beta,33.095,32.976,7.497,86.481,4.544,75.268,3,0
PRD-006,Line Gamma,56.626,104.775,3.384,84.273,3.778,89.697,3,1
PRD-015,Line Beta,12.667,59.952,15.962,38.587,3.409,35.568,3,0
PRD-019,Line Alpha,31.218,19.644,17.86,75.011,3.878,49.799,2,0
PRD-004,Line Beta,34.783,23.725,14.049,71.987,3.224,35.26,2,0
PRD-003,Line Alpha,34.07,47.008,13.253,84.344,5.507,21.709,2,0
PRD-005,Line Gamma,30.647,97.935,7.927,54.822,4.744,80.227,1,0
PRD-011,Line Gamma,13.505,59.72,6.317,90.957,4.134,75.614,3,1
PRD-011,Line Gamma,54.883,69.047,16.56,47.299,0.845,46.807,2,0
PRD-012,Line Beta,20.062,73.673,3.072,73.2,1.872,88.688,1,0
PRD-016,Line Gamma,55.201,75.913,17.346,35.735,5.492,35.781,2,0
PRD-017,Line Gamma,31.455,20.718,7.965,53.931,3.86,78.069,2,0
PRD-018,Line Beta,32.791,53.655,12.773,71.992,7.053,81.819,1,0
PRD-015,Line Alpha,15.688,109.284,6.614,91.747,1.233,39.316,3,1
PRD-005,Line Alpha,35.952,80.864,6.691,92.718,4.128,29.242,2,1
PRD-001,Line Beta,20.697,17.314,14.832,82.621,3.981,43.511,3,0
PRD-011,Line Beta,39.294,88.171,15.471,53.394,2.537,29.237,2,0
PRD-009,Line Alpha,34.275,116.926,14.316,23.549,2.866,51.915,1,0
PRD-006,Line Gamma,36.625,34.139,4.806,73.108,6.562,75.612,1,1
PRD-002,Line Beta,38.428,61.293,7.915,35.387,5.238,66.589,2,0
PRD-015,Line Gamma,56.871,71.033,3.944,21.869,6.738,73.796,2,0
PRD-005,Line Alpha,56.627,72.345,10.119,68.543,2.48,82.718,3,0
PRD-019,Line Gamma,53.717,61.421,13.026,74.873,6.531,29.76,3,1
PRD-001,Line Beta,40.406,38.138,7.718,44.477,4.575,33.66,3,0
PRD-009,Line Alpha,13.037,71.533,9.127,70.367,1.085,55.825,1,0
PRD-020,Line Gamma,35.532,20.885,12.668,49.817,5.297,49.935,2,0
PRD-010,Line Beta,28.162,117.64,15.989,26.57,5.377,51.095,2,0
PRD-010,Line Alpha,49.061,116.888,8.781,87.232,1.435,61.103,1,1
PRD-010,Line Beta,57.466,70.157,7.367,89.986,4.458,46.304,1,1
PRD-009,Line Beta,20.045,63.523,11.087,88.615,1.835,78.26,2,0
PRD-002,Line Beta,50.391,46.911,10.948,54.759,0.68,20.171,2,0
PRD-016,Line Alpha,42.075,108.732,8.675,56.891,5.109,37.133,1,0
PRD-016,Line Alpha,39.549,52.985,9.688,52.705,2.228,68.014,3,0
PRD-012,Line Gamma,45.716,16.842,6.153,63.624,1.479,52.273,3,0
PRD-006,Line Alpha,24.543,59.049,16.594,46.699,2.442,57.073,1,0
PRD-006,Line Alpha,39.543,32.549,7.162,43.716,6.161,75.991,2,0
PRD-012,Line Alpha,36.583,51.921,4.299,30.271,2.385,74.517,2,0
PRD-006,Line Alpha,22.022,67.855,15.305,79.633,4.243,68.276,3,0
PRD-018,Line Gamma,46.79,26.967,9.368,25.73,5.986,84.639,2,0
PRD-012,Line Alpha,49.584,108.421,11.562,77.269,2.792,69.693,1,0
PRD-004,Line Alpha,17.921,87.896,13.009,43.057,1.906,88.678,2,0
PRD-004,Line Alpha,12.865,65.847,8.9,34.726,0.72,66.185,3,1
PRD-004,Line Beta,13.991,46.673,2.164,27.238,1.329,62.125,3,0
PRD-006,Line Gamma,28.171,24.532,15.534,90.638,6.857,44.349,1,0
PRD-020,Line Alpha,35.226,22.175,15.113,77.243,4.043,70.107,2,0
PRD-018,Line Alpha,56.785,25.362,5.424,57.815,5.242,45.652,3,0
PRD-004,Line Alpha,50.398,118.037,8.785,58.569,3.231,73.299,2,0
PRD-004,Line Gamma,18.252,95.039,13.276,61.785,0.772,42.968,1,0
PRD-015,Line Gamma,45.864,87.14,15.457,36.941,3.229,88.947,2,1
PRD-003,Line Beta,55.198,53.581,2.205,70.562,5.003,47.746,3,0
PRD-003,Line Alpha,18.595,57.066,11.449,27.629,6.699,88.45,1,0
PRD-007,Line Beta,21.212,103.623,8.469,37.465,3.346,54.938,3,0
PRD-019,Line Beta,46.79,99.103,17.092,46.707,4.967,86.51,2,0
PRD-005,Line Beta,16.97,41.322,9.956,67.128,1.402,26.972,1,0
PRD-016,Line Gamma,13.23,33.805,11.673,44.522,2.528,63.626,1,0
PRD-017,Line Beta,48.466,36.203,12.593,56.769,2.253,44.053,3,0
PRD-002,Line Beta,52.486,27.509,9.202,83.966,3.465,22.519,1,0
PRD-010,Line Gamma,19.551,60.222,6.999,49.181,5.619,59.82,2,0
PRD-018,Line Gamma,33.612,74.037,4.501,24.18,2.265,61.373,2,0
PRD-012,Line Beta,26.742,17.955,2.722,82.77,2.837,71.944,1,0
PRD-011,Line Beta,16.478,51.24,7.718,46.345,4.93,37.333,3,0
PRD-003,Line Gamma,15.013,47.016,7.402,21.478,2.685,52.264,2,0
